city_id,city,country_code,country_name,continent,1980-1982,1983-1985,1986-1988,1989-1991,1992-1994,1995-1997,1998-2000,2001-2003,2004-2006,2007-2009,2010-2012,2013-2014
Sonkach_IN,Sonkach,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Very Low
Sorocaba_BR,Sorocaba,BR,Brazil,Latin America,No patents,Very Low,No patents,Very Low,No patents,Very Low,Medium,Medium,High,Very High,Very High,Very High
Sorriso_BR,Sorriso,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low
Sossêgo_BR,Sossêgo,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,Very Low
Souza Ramos_BR,Souza Ramos,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents
Souzas_BR,Souzas,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,Low,No patents,Very Low,Very Low,High,High,Medium
Sri Kalahasti_IN,Sri Kalahasti,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents
Srikakulam_IN,Srikakulam,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Low,Low,Very Low
Srinagar_IN,Srinagar,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,High,High
Sriperumbudur_IN,Sriperumbudur,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,Medium,Medium,Very High
Srivilliputtur_IN,Srivilliputtur,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Srungavarapukota_IN,Srungavarapukota,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High
Stellenbosch_ZA,Stellenbosch,ZA,South Africa,Africa,Very Low,Medium,Medium,Low,Very Low,Medium,High,High,High,High,Very High,Very High
Steve Tshwete_ZA,Steve Tshwete,ZA,South Africa,Africa,No patents,Very Low,Very Low,Very Low,No patents,Very Low,No patents,Very Low,No patents,Medium,High,Medium
Subae_BR,Subae,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low
Sudeste_BR,Sudeste,BR,Brazil,Latin America,No patents,Very Low,Very Low,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low
Suifenhe_CN,Suifenhe,CN,China,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Suihua_CN,Suihua,CN,China,Asia,No patents,High,High,High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High
Suining_CN,Suining,CN,China,Asia,No patents,Very Low,High,High,High,High,High,High,Very High,Very High,Very High,Very High
Suizhou Shi_CN,Suizhou Shi,CN,China,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,Medium
Suizhou_CN,Suizhou,CN,China,Asia,No patents,Very Low,Low,Medium,Medium,High,High,High,Very High,Very High,Very High,High
Sul_BR,Sul,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low
Sultanabad_IN,Sultanabad,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,Very Low,Very Low
Sultanhisar_TR,Sultanhisar,TR,Turkey,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low
Sultanpur_IN,Sultanpur,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Low,Medium
Sultans Battery_IN,Sultans Battery,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents,Very Low
Suluru_IN,Suluru,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Low,No patents,Very Low
Sulusaray_TR,Sulusaray,TR,Turkey,Asia,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents,No patents,No patents,No patents
Sulya_IN,Sulya,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low
Sumaré_BR,Sumaré,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Low,Medium,High,High
Sumbas_TR,Sumbas,TR,Turkey,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents
Sunam_IN,Sunam,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents,No patents,Very Low
Sunan Yugur_CN,Sunan Yugur,CN,China,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,High
Sundargarh_IN,Sundargarh,IN,India,Asia,Very Low,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,Very Low,Low,Very Low
Sundays River Valley_ZA,Sundays River Valley,ZA,South Africa,Africa,Very Low,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents
Supaul_IN,Supaul,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents
Suqian_CN,Suqian,CN,China,Asia,No patents,Very Low,Medium,High,High,Medium,High,High,Very High,Very High,Very High,Very High
Surajpur_IN,Surajpur,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,Medium
Surat_IN,Surat,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Low,High
Suriapet_IN,Suriapet,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,Very Low
Susner_IN,Susner,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Very Low
Suzano_BR,Suzano,BR,Brazil,Latin America,No patents,Medium,Medium,Very Low,No patents,No patents,No patents,No patents,Low,Medium,Very Low,High
Suzhou_CN,Suzhou,CN,China,Asia,Medium,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High
Suşehri_TR,Suşehri,TR,Turkey,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents
Swartland_ZA,Swartland,ZA,South Africa,Africa,Medium,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Low,No patents
São Bartolomeu_BR,São Bartolomeu,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,Very Low,Very Low,No patents,Medium,High,High,High,High
São Benedito_BR,São Benedito,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Very Low,Medium
São Bento Baixo_BR,São Bento Baixo,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents
São Bento do Sul_BR,São Bento do Sul,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,Low,Medium,High,High
São Bernardino_BR,São Bernardino,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents
São Bernardo do Campo_BR,São Bernardo do Campo,BR,Brazil,Latin America,No patents,Very Low,Medium,Low,Medium,Medium,High,High,High,High,High,Very High
São Bernardo_BR,São Bernardo,BR,Brazil,Latin America,Very High,Very Low,Medium,Very Low,No patents,Very Low,No patents,Very Low,Medium,Very Low,Medium,High
São Borja_BR,São Borja,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents,Low
São Caetano do Sul_BR,São Caetano do Sul,BR,Brazil,Latin America,Medium,No patents,Medium,Low,Medium,Medium,Medium,High,High,High,High,Very High
São Caetano_BR,São Caetano,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,High,Very High,High
São Carlos_BR,São Carlos,BR,Brazil,Latin America,No patents,Very Low,Medium,Medium,Medium,Medium,High,High,Very High,High,Very High,Very High
São Cristóvão_BR,São Cristóvão,BR,Brazil,Latin America,No patents,Very Low,Medium,Very Low,Very Low,Very Low,Very Low,Very Low,Low,High,Very High,Very High
São Domingos_BR,São Domingos,BR,Brazil,Latin America,No patents,No patents,No patents,Very Low,No patents,Low,Very Low,Very Low,Medium,Medium,High,Medium
São Felipe_BR,São Felipe,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low
São Francisco de Paula_BR,São Francisco de Paula,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,Very Low,No patents,Very Low,No patents,No patents
São Francisco do Sul_BR,São Francisco do Sul,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,Medium
São Félix do Xingu_BR,São Félix do Xingu,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low
São Gabriel do Oeste_BR,São Gabriel do Oeste,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
São Gonçalo do Sapucaí_BR,São Gonçalo do Sapucaí,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents
São Gonçalo_BR,São Gonçalo,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Medium,No patents,Very Low,Low
São Jerônimo_BR,São Jerônimo,BR,Brazil,Latin America,Very Low,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents
São Joaquim da Barra_BR,São Joaquim da Barra,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,Low
São José da Barra_BR,São José da Barra,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
São José da Lapa_BR,São José da Lapa,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,Very Low
São José do Piria_BR,São José do Piria,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low
São José do Rio Pardo_BR,São José do Rio Pardo,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium
São José do Rio Preto_BR,São José do Rio Preto,BR,Brazil,Latin America,Medium,No patents,No patents,No patents,No patents,Very Low,No patents,Very Low,High,High,High,Very High
São José dos Campos_BR,São José dos Campos,BR,Brazil,Latin America,High,Medium,Low,Medium,High,High,High,High,High,Very High,Very High,Very High
São José dos Pinhais_BR,São José dos Pinhais,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,Low,Medium,Medium,High,High
São José dos Quatro Marcos_BR,São José dos Quatro Marcos,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,Medium,No patents,No patents,No patents,No patents,No patents,High,Low
São José_BR,São José,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,Low,Very Low,Very Low,Medium,High
São João Batista_BR,São João Batista,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low
São João d'Aliança_BR,São João d'Aliança,BR,Brazil,Latin America,No patents,Very Low,No patents,Very Low,Low,Medium,Very Low,Medium,High,High,High,Very High
São João da Boa Vista_BR,São João da Boa Vista,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,Medium
São João de Cortes_BR,São João de Cortes,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents
São João de Meriti_BR,São João de Meriti,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
São João del Rei_BR,São João del Rei,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High
São Leopoldo_BR,São Leopoldo,BR,Brazil,Latin America,No patents,No patents,Very Low,No patents,Very Low,Medium,Medium,No patents,High,High,High,Very High
São Lourenço da Mata_BR,São Lourenço da Mata,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low
São Lucas_BR,São Lucas,BR,Brazil,Latin America,No patents,No patents,No patents,Very Low,No patents,No patents,Very Low,Medium,Very High,Very High,High,Medium
São Luis_BR,São Luis,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,High,High
São Manuel_BR,São Manuel,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents,No patents
São Marcos_BR,São Marcos,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Medium,Medium
São Mateus do Sul_BR,São Mateus do Sul,BR,Brazil,Latin America,Very High,Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Medium,Medium,Medium,Low
São Mateus_BR,São Mateus,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,Very Low,No patents,High
