name,ccode,conflict,ongoing,year,time,t2,t3,hhi,population,GDPpc,dem,colfra,colbrit,LandArea,f1conflict,f2conflict,l1hhi,hhi2,AidgdpMovAvg4,AidgdpMovAvg5,AidgdpDrop4_15,AidgdpDrop4_5,AidgdpDrop5_5,AidgdpDrop5_15,hhiAidpopDrop4_15,hhiAidDrop4_15,gdp_time,gdp_t2,gdp_t3,l1GDPpc,l1LandArea,l1dem,l1population,reerus2,l1reerus2,l1dem2,hhiAidgdpDrop4_15,hhiAidgdpDrop5_15,hhiAidDrop5_15,hhiAidgdpDrop4_5,hhiAidgdpDrop5_5,disasters,f1AidgdpDrop5_15,l1disasters,f1GDPpc,f1dem,f1population,f1disasters,l1AidgdpMovAvg5,f1AidgdpMovAvg5,AidgdpDrop4_20,AidgdpDrop4_10,AidgdpDrop5_20,AidgdpDrop5_10,hhiAidgdpDrop4_20,hhiAidgdpDrop4_10,hhiAidgdpDrop5_20,hhiAidgdpDrop5_10,r_ccode,totprog_f,totcom,progshare,alltied,tiedshare,ShareNGODisb,ShareGovDisb,DepAidgdpMovAvg5
Sudan,625,1,1,1972,1,1,1,.17840143,15943615,4.844409,6,0,1,237600,0,0,.19353084,.03182707,1.0230306e-08,1.0230306e-08,0,0,0,0,0,0,3,9,27,5.6392837,237600,,15476863,123.985,134.12083,6,0,0,0,0,0,0,0,0,4.4665504,6,16437258,0,1.1616542e-08,1.2543829e-08,0,0,0,0,0,0,0,0,625,,,,,,,,6.9405672e-09
Sudan,625,0,0,1973,1,1,1,.23070331,16437258,4.4665504,6,0,1,237600,0,0,.17840143,.053224016,1.2543829e-08,1.2543829e-08,0,0,0,0,0,0,4,16,64,4.844409,237600,6,15943615,112.57584,123.985,6,0,0,0,0,0,0,0,0,5.0744181,6,16954612,0,1.0230306e-08,1.4682299e-08,0,0,0,0,0,0,0,0,625,24058,65144,.36930493,0,0,,,8.5538812e-09
Sudan,625,0,0,1974,2,4,8,.34536776,16954613,5.0744181,6,0,1,237600,0,1,.23070331,.11927889,1.4682299e-08,1.4682299e-08,0,0,0,0,0,0,5,25,125,4.4665504,237600,6,16437258,107.53333,112.57584,6,0,0,0,0,0,0,0,0,5.7634001,6,17493300,1,1.2543829e-08,1.8018781e-08,0,0,0,0,0,0,0,0,625,20803.307,35916.129,.57921904,0,0,,,1.6682407e-08
Sudan,625,0,0,1975,3,9,27,.32837653,17493299,5.7634001,6,0,1,237600,1,0,.34536776,.10783114,1.9619341e-08,1.8018781e-08,0,0,0,0,0,0,6,36,216,5.0744181,237600,6,16954612,105.59583,107.53333,6,0,0,0,0,0,1,0,0,6.342114,6,18050360,1,1.4682299e-08,2.3980625e-08,0,0,0,0,0,0,0,0,625,17879.518,36681.027,.4874323,0,0,,,2.3406987e-08
Sudan,625,1,0,1976,4,16,64,.25631371,18050360,6.342114,6,0,1,237600,0,0,.32837653,.065696716,2.7764765e-08,2.3980625e-08,0,0,0,0,0,0,7,49,343,5.7634001,237600,6,17493300,106.23083,105.59583,6,0,0,0,0,0,1,0,1,6.454525,6,18625980,0,1.8018781e-08,2.9561971e-08,0,0,0,0,0,0,0,0,625,3214.2551,38891.34,.082647063,0,0,,,1.2770167e-08
Sudan,625,0,0,1977,1,1,1,.21097189,18625979,6.454525,6,0,1,237600,0,0,.25631371,.044509139,3.2659745e-08,2.9561971e-08,0,0,0,0,0,0,8,64,512,6.342114,237600,6,18050360,104.23333,106.23083,6,0,0,0,0,0,0,0,1,5.6740599,5,19224256,1,2.3980625e-08,3.2130156e-08,0,0,0,0,0,0,0,0,625,16262.053,41159.855,.39509499,0,0,,,4.4984055e-10
Sudan,625,0,0,1978,2,4,8,.18661711,19224256,5.6740599,5,0,1,237600,0,0,.21097189,.034825943,3.4888270e-08,3.2130156e-08,0,0,0,0,0,0,9,81,729,6.454525,237600,6,18625980,95.864166,104.23333,6,0,0,0,0,0,1,0,0,4.9613519,5,19851100,0,2.9561971e-08,3.8166316e-08,0,0,0,0,0,0,0,0,625,74730.367,147899.66,.50527751,0,0,,,1.9148347e-08
Sudan,625,0,0,1979,3,9,27,.1706409,19851100,4.9613519,5,0,1,237600,0,0,.18661711,.029118316,3.9866720e-08,3.8166316e-08,0,0,0,0,0,0,10,100,1000,5.6740599,237600,5,19224256,96.933334,95.864166,5,0,0,0,0,0,0,0,1,4.9476361,5,20509076,1,3.2130156e-08,4.4912955e-08,0,0,0,0,0,0,0,0,625,79996.25,158479.14,.50477463,0,0,,,2.6931593e-08
Sudan,625,0,0,1980,4,16,64,.16592325,20509075,4.9476361,5,0,1,237600,0,0,.1706409,.027530525,4.5784756e-08,4.4912955e-08,0,0,0,0,0,0,11,121,1331,4.9613519,237600,5,19851100,98.853333,96.933334,5,0,0,0,0,0,1,0,0,5.3025727,5,21202848,0,3.8166316e-08,5.7805860e-08,0,0,0,0,0,0,0,0,625,301739.81,546702.69,.55192673,0,0,,,6.0977335e-08
Sudan,625,0,0,1981,5,25,125,.17106827,21202848,5.3025727,5,0,1,237600,0,1,.16592325,.029264351,6.3069628e-08,5.7805860e-08,0,0,0,0,0,0,12,144,1728,4.9476361,237600,5,20509076,106.25417,98.853333,5,0,0,0,0,0,0,0,1,5.6595426,5,21926526,0,4.4912955e-08,7.3009488e-08,0,0,0,0,0,0,0,0,625,109964.13,262109.14,.41953567,0,0,,,5.4963053e-08
Sudan,625,0,0,1982,6,36,216,.18145885,21926526,5.6595426,5,0,1,237600,1,1,.17106827,.032927312,8.3758906e-08,7.3009488e-08,0,0,0,0,0,0,13,169,2197,5.3025727,237600,5,21202848,117.98417,106.25417,5,0,0,0,0,0,0,0,0,4.436841,5,22659528,3,5.7805860e-08,9.2476824e-08,0,0,0,0,0,0,0,0,625,218806.05,340206.75,.64315611,0,0,,,5.4339022e-08
Sudan,625,1,0,1983,7,49,343,.14954117,22659528,4.436841,5,0,1,237600,1,1,.18145885,.022362562,1.0277640e-07,9.2476824e-08,0,0,0,0,0,0,14,196,2744,5.6595426,237600,5,21926526,121.41333,117.98417,5,0,0,0,0,0,3,0,0,3.8486767,6,23374172,0,7.3009488e-08,1.1318315e-07,0,0,0,0,0,0,0,0,625,246274.72,376079.19,.65484804,7021.0288,.018669017,,,6.2333285e-08
Sudan,625,1,1,1984,1,1,1,.16863589,23374172,3.8486767,6,0,1,237600,1,1,.14954117,.028438063,1.2520445e-07,1.1318315e-07,0,0,0,0,0,.16863589,15,225,3375,4.436841,237600,5,22659528,127.43833,121.41333,5,0,0,0,0,0,0,0,3,3.3019524,6,24051872,0,9.2476824e-08,1.2332174e-07,1,0,0,0,.16863589,0,0,0,625,225541.03,320065.81,.70467079,271597,.84856611,,,2.6077049e-09
Sudan,625,1,1,1985,1,1,1,.22936961,24051873,3.3019524,6,0,1,237600,1,1,.16863589,.05261042,1.2767960e-07,1.2332174e-07,0,0,0,0,0,0,16,256,4096,3.8486767,237600,6,23374172,131.52834,127.43833,6,0,0,0,0,0,0,0,0,3.2236273,4,24683104,2,1.1318315e-07,1.5101861e-07,0,0,0,0,0,0,0,0,625,297927.78,449092.5,.66339958,333988.09,.74369556,,,1.2105292e-07
Sudan,625,1,1,1986,1,1,1,.1646665,24683105,3.2236273,4,0,1,237600,1,1,.22936961,.027115058,1.6058104e-07,1.5101861e-07,0,0,0,0,0,.1646665,17,289,4913,3.3019524,237600,6,24051872,113.74833,131.52834,6,0,0,0,0,0,2,1,0,3.4447856,4,25276832,6,1.2332174e-07,1.5842146e-07,1,0,0,0,.1646665,0,0,0,625,180443.34,413183.69,.43671459,243351.47,.58896679,,,-1.2354425e-09
Sudan,625,1,1,1987,1,1,1,.14804491,25276831,3.4447856,4,0,1,237600,1,1,.1646665,.021917297,1.6618969e-07,1.5842146e-07,1,1,1,1,.14804491,.14804491,18,324,5832,3.2236273,237600,4,24683104,103.40334,113.74833,4,.14804491,.14804491,.14804491,.14804491,.14804491,6,1,2,3.3779397,4,25855748,6,1.5101861e-07,1.5398379e-07,1,1,1,1,.14804491,.14804491,.14804491,.14804491,625,119048.05,346591.31,.34348249,205937.08,.59417844,,,-5.3261321e-08
Sudan,625,1,1,1988,1,1,1,.12768325,25855747,3.3779397,4,0,1,237600,1,1,.14804491,.016303012,1.5377721e-07,1.5398379e-07,1,0,0,1,0,.12768325,1,1,1,3.4447856,237600,4,25276832,96.161667,103.40334,4,.12768325,.12768325,.12768325,0,0,6,1,6,3.5129344,7,26452694,2,1.5842146e-07,1.4566224e-07,1,1,1,1,.12768325,.12768325,.12768325,.12768325,625,117619,376136.19,.31270322,190136.67,.50549954,,,-4.0781387e-08
Sudan,625,1,1,1989,1,1,1,.13349751,26452694,3.5129344,7,0,1,237600,1,1,.12768325,.017821584,1.5313009e-07,1.4566224e-07,1,1,1,1,0,.13349751,1,1,1,3.3779397,237600,4,25855748,98.638336,96.161667,4,.13349751,.13349751,.13349751,.13349751,.13349751,2,1,6,3.4014039,7,27091380,5,1.5398379e-07,1.4096149e-07,1,1,1,1,.13349751,.13349751,.13349751,.13349751,625,93451.719,264170.31,.35375556,122843.05,.46501461,,,-5.3375192e-08
Sudan,625,1,1,1990,1,1,1,.17947353,27091381,3.4014039,7,0,1,237600,1,1,.13349751,.032210749,1.1510819e-07,1.4096149e-07,1,0,1,1,0,.17947353,1,1,1,3.5129344,237600,7,26452694,95.665001,98.638336,7,.17947353,.17947353,.17947353,0,.17947353,5,1,2,3.5075397,7,27777902,2,1.4566224e-07,1.0878915e-07,1,1,1,1,.17947353,.17947353,.17947353,.17947353,625,28935.221,141400.8,.20463265,39100.781,.27652448,,,-5.7448496e-08
Sudan,625,1,1,1991,1,1,1,.13026746,27777902,3.5075397,7,0,1,237600,1,1,.17947353,.01696961,9.8540646e-08,1.0878915e-07,1,0,0,1,0,.13026746,1,1,1,3.4014039,237600,7,27091380,93.373329,95.665001,7,.13026746,.13026746,.13026746,0,0,2,1,5,3.3899012,7,28504680,0,1.4096149e-07,9.1889447e-08,1,1,1,1,.13026746,.13026746,.13026746,.13026746,625,89519.258,157118.84,.56975508,113100.57,.71984088,,,-4.3504521e-08
Sudan,625,1,1,1992,1,1,1,.13304353,28504681,3.3899012,7,0,1,237600,1,1,.13026746,.017700581,8.8571767e-08,9.1889447e-08,1,1,1,1,.13304353,.13304353,1,1,1,3.5075397,237600,7,27777902,91.464165,93.373329,7,.13304353,.13304353,.13304353,.13304353,.13304353,0,1,2,3.3315418,7,29264976,2,1.0878915e-07,7.6693162e-08,1,1,1,1,.13304353,.13304353,.13304353,.13304353,625,9985.3506,98247.766,.10163438,39675.645,.40383253,,,-6.2710726e-08
Sudan,625,1,1,1993,1,1,1,.11497072,29264977,3.3315418,7,0,1,237600,1,1,.13304353,.013218267,6.7565850e-08,7.6693162e-08,1,0,1,1,0,.11497072,1,1,1,3.3899012,237600,7,28504680,93.772499,91.464165,7,.11497072,.11497072,.11497072,0,.11497072,2,1,0,3.3636336,7,30047040,2,9.1889447e-08,5.9346391e-08,1,1,1,1,.11497072,.11497072,.11497072,.11497072,625,3868.8459,53087.461,.072876833,11420.25,.21512142,,,-5.0224603e-08
Sudan,625,1,1,1994,1,1,1,.12575662,30047041,3.3636336,7,0,1,237600,1,1,.11497072,.015814727,5.1111225e-08,5.9346391e-08,1,0,0,1,0,.12575662,1,1,1,3.3315418,237600,7,29264976,93.455002,93.772499,7,.12575662,.12575662,.12575662,0,0,2,1,2,3.1559663,7,30841262,1,7.6693162e-08,4.6294890e-08,1,0,1,1,.12575662,0,.12575662,.12575662,625,5816.0835,45453.438,.12795696,5842.0835,.12852897,,,-3.2316848e-08
Sudan,625,1,1,1995,1,1,1,.12034688,30841262,3.1559663,7,0,1,237600,1,1,.12575662,.014483372,3.6990365e-08,4.6294890e-08,1,0,0,1,0,.12034688,1,1,1,3.3636336,237600,7,30047040,93.03083,93.455002,7,.12034688,.12034688,.12034688,0,0,1,1,2,3.4438772,7,31649404,8,5.9346391e-08,3.2993576e-08,1,0,1,1,.12034688,0,.12034688,.12034688,625,2679.0432,64365.305,.041622475,1416.8491,.022012621,,,-2.9288458e-08
Sudan,625,1,1,1996,1,1,1,.11136534,31649405,3.4438772,7,0,1,237600,1,1,.12034688,.012402239,2.4920814e-08,3.2993576e-08,0,0,0,1,0,.11136534,1,1,1,3.1559663,237600,7,30841262,96.665833,93.03083,7,0,.11136534,.11136534,0,0,8,0,1,3.5094774,7,32472304,2,4.6294890e-08,2.2886995e-08,1,0,1,0,.11136534,0,.11136534,0,625,3151.8057,60722.168,.051905356,6888.063,.11343572,,,-1.8241852e-08
Sudan,625,1,1,1997,1,1,1,.13745008,32472304,3.5094774,7,0,1,237600,1,1,.11136534,.018892525,2.1314063e-08,2.2886995e-08,0,0,0,0,0,.13745008,2,4,8,3.4438772,237600,7,31649404,102.0325,96.665833,7,0,0,.13745008,0,0,2,0,8,3.5941243,7,33298156,11,3.2993576e-08,1.9226313e-08,1,0,1,0,.13745008,0,.13745008,0,625,833.87988,43804.574,.019036366,808.34558,.018453451,,,-1.2011690e-08
Sudan,625,1,1,1998,1,1,1,.12509422,33298155,3.5941243,7,0,1,237600,1,1,.13745008,.015648564,1.7415751e-08,1.9226313e-08,0,0,0,0,0,0,3,9,27,3.5094774,237600,7,32472304,109.12333,102.0325,7,0,0,0,0,0,11,0,2,3.5405478,7,34111916,11,2.2886995e-08,1.7720525e-08,0,0,0,0,0,0,0,0,625,11689.973,129821.13,.090046771,10968.37,.084488332,,,-2.8669161e-10
Sudan,625,1,1,1999,1,1,1,.20967412,34111916,3.5405478,7,0,1,237600,1,1,.12509422,.043963235,1.5393271e-08,1.7720525e-08,0,0,0,0,0,0,4,16,64,3.5941243,237600,7,33298156,106.45417,109.12333,7,0,0,0,0,0,11,0,11,3.6108522,7,34903968,3,1.9226313e-08,1.5981561e-08,0,0,0,0,0,0,0,0,625,27957.953,174765.44,.15997416,2529.1353,.014471599,,,6.1419431e-10
Sudan,625,1,1,2000,1,1,1,.11620514,34903970,3.6108522,7,0,1,237600,1,1,.20967412,.013503634,1.5725343e-08,1.5981561e-08,0,0,0,0,0,0,5,25,125,3.5405478,237600,7,34111916,110.07417,106.45417,7,0,0,0,0,0,3,0,11,3.6206818,7,35667096,4,1.7720525e-08,1.4775781e-08,0,0,0,0,0,0,0,0,625,5234.665,131834.55,.039706323,2929.8037,.022223338,,,-5.0040270e-09
Sudan,625,1,1,2001,1,1,1,.12192538,35667097,3.6206818,7,0,1,237600,1,1,.11620514,.014865797,1.4781795e-08,1.4775781e-08,0,0,0,0,0,0,6,36,216,3.6108522,237600,7,34903968,116.35583,110.07417,7,0,0,0,0,0,4,0,3,3.9718623,7,36406856,12,1.5981561e-08,1.4255857e-08,0,0,0,0,0,0,0,0,625,,,,,,,,-2.6236755e-09
Sudan,625,1,1,2002,1,1,1,.24527246,36406858,3.9718623,7,0,1,237600,1,1,.12192538,.060158577,1.5100996e-08,1.4255857e-08,0,0,0,0,0,0,7,49,343,3.6206818,237600,7,35667096,115.44833,116.35583,7,0,0,0,0,0,12,0,4,4.01334,7,37142156,10,1.4775781e-08,1.6361241e-08,0,0,0,0,0,0,0,0,625,,,,,,,,7.1463715e-09
Sudan,625,1,1,2003,1,1,1,.28700686,37142156,4.01334,7,0,1,237600,1,1,.24527246,.082372934,1.5716648e-08,1.6361241e-08,0,0,0,0,0,0,8,64,512,3.9718623,237600,7,36406856,106.73666,115.44833,7,0,0,0,0,0,10,0,12,4.8034282,7,37899768,6,1.4255857e-08,1.7737479e-08,0,0,0,0,0,0,0,0,625,14562,319657.53,.045555003,2695.3899,.0084321173,,,9.4595674e-09
Sudan,625,1,1,2004,1,1,1,.23887861,37899766,4.8034282,7,0,1,237600,1,1,.28700686,.057062991,1.7588169e-08,1.7737479e-08,0,0,0,0,0,0,9,81,729,4.01334,237600,7,37142156,101.31084,106.73666,7,0,0,0,0,0,6,0,10,4.6806827,7,38698472,9,1.6361241e-08,2.5746893e-08,0,0,0,0,0,0,0,0,625,14319.94,982668.06,.01457251,8001.2793,.0081424033,.048043657,.0045598117,4.0644306e-08
Sudan,625,1,1,2005,1,1,1,.3057529,38698472,4.6806827,7,0,1,237600,1,1,.23887861,.093484841,2.9439231e-08,2.5746893e-08,0,0,0,0,0,0,10,100,1000,4.8034282,237600,7,37899768,99.999168,101.31084,7,0,0,0,0,0,9,0,6,4.8893495,7,39545064,9,1.7737479e-08,4.1802654e-08,0,0,0,0,0,0,0,0,625,10947.283,1928975.5,.0056751799,244607.58,.12680699,.094125748,.012311973,6.5509440e-08
Sudan,625,1,1,2006,1,1,1,.27264312,39545065,4.8893495,7,0,1,237600,1,1,.3057529,.074334271,4.9215288e-08,4.1802654e-08,0,0,0,0,0,0,11,121,1331,4.6806827,237600,7,38698472,99.859169,99.999168,7,0,0,0,0,0,9,0,9,5.6356869,7,40432296,4,2.5746893e-08,5.5842840e-08,0,0,0,0,0,0,0,0,625,17991.113,1479915.4,.012156853,320458.53,.21653841,.13452455,.047577668,4.0550390e-08
Sudan,625,1,1,2007,1,1,1,.2367668,40432296,5.6356869,7,0,1,237600,1,,.27264312,.056058519,6.4452991e-08,5.5842840e-08,0,0,0,0,0,0,12,144,1728,4.8893495,237600,7,39545064,96.339996,99.859169,7,0,0,0,0,0,4,0,9,,,,11,4.1802654e-08,6.6893698e-08,0,0,0,0,0,0,0,0,625,37686.965,1488285.3,.025322407,385847.25,.25925624,.19668262,.056998841,2.0813692e-08
Sudan,625,1,1,2008,1,1,1,,,,,,,237600,,,.2367668,,7.7161921e-08,6.6893698e-08,0,0,0,0,,,13,169,2197,5.6356869,237600,7,40432296,94.114998,96.339996,7,,,,,,11,,4,,,,,5.5842840e-08,,0,0,0,0,,,,,625,,,,,,.19513263,.060681064,
Iran,630,0,0,1970,1,1,1,.30749574,28429000,18.051414,,0,0,162855,0,0,,.094553635,,,0,0,0,0,0,0,1,1,1,,,,,138.04584,,,0,0,0,0,0,3,0,,20.149889,,29351808,0,,5.0753144e-09,0,0,0,0,0,0,0,0,630,,,,,,,,
Iran,630,0,0,1971,2,4,8,.25455588,29351808,20.149889,,0,0,162855,0,0,.30749574,.064798698,5.0753144e-09,5.0753144e-09,0,0,0,0,0,0,2,4,8,18.051414,162855,,28429000,134.12083,138.04584,,0,0,0,0,0,0,0,3,22.03731,5,30268904,2,,4.4338764e-09,0,0,0,0,0,0,0,0,630,,,,,,,,-1.2828756e-09
Iran,630,0,0,1972,3,9,27,.24092279,30268904,22.03731,5,0,0,162855,0,0,.25455588,.058043793,4.4338764e-09,4.4338764e-09,0,0,0,0,0,.24092279,3,9,27,20.149889,162855,,29351808,123.985,134.12083,5,0,0,.24092279,0,0,2,0,0,25.395981,5,31202296,0,5.0753144e-09,3.5214711e-09,0,0,0,0,0,0,0,0,630,,,,,,,,-2.7372158e-09
Iran,630,0,0,1973,4,16,64,.47441804,31202296,25.395981,5,0,0,162855,0,0,.24092279,.22507247,3.5214711e-09,3.5214711e-09,0,0,0,0,0,.47441804,4,16,64,22.03731,162855,5,30268904,112.57584,123.985,5,0,0,.47441804,0,0,0,0,2,40.665752,5,32173992,0,4.4338764e-09,3.0029161e-09,0,0,0,0,0,0,0,0,630,3,351,.008547009,0,0,,,-2.0742197e-09
Iran,630,0,0,1974,5,25,125,.33144552,32173992,40.665752,5,0,0,162855,0,0,.47441804,.10985613,3.0029161e-09,3.0029161e-09,0,0,0,0,0,0,5,25,125,25.395981,162855,5,31202296,107.53333,112.57584,5,0,0,0,0,0,0,0,0,39.58419,6,33206000,1,3.5214711e-09,2.7251255e-09,0,0,0,0,0,0,0,0,630,90.625298,10478.174,.008648959,0,0,,,-1.3889538e-09
Iran,630,0,0,1975,6,36,216,.3627882,33206000,39.58419,6,0,0,162855,0,0,.33144552,.13161528,2.1375783e-09,2.7251255e-09,0,0,0,0,0,.3627882,6,36,216,40.665752,162855,5,32173992,105.59583,107.53333,5,0,0,.3627882,0,0,1,0,0,42.631248,6,34283648,1,3.0029161e-09,1.9257145e-09,0,0,0,0,0,0,0,0,630,11.6234,11.6234,1,0,0,,,-1.6468658e-09
Iran,630,0,0,1976,7,49,343,.43476701,34283648,42.631248,6,0,0,162855,0,0,.3627882,.18902235,1.4590334e-09,1.9257145e-09,0,0,0,0,0,0,7,49,343,39.58419,162855,6,33206000,106.23083,105.59583,6,0,0,0,0,0,1,0,1,37.935875,6,35392264,5,2.7251255e-09,1.3313606e-09,0,0,0,0,0,0,0,0,630,114.4091,99641.094,.001148212,0,0,,,-1.1050455e-09
Iran,630,0,0,1977,8,64,512,.48461121,35392264,37.935875,6,0,0,162855,0,1,.43476701,.23484802,1.2400356e-09,1.3313606e-09,0,0,0,0,0,0,8,64,512,42.631248,162855,6,34283648,104.23333,106.23083,6,0,0,0,0,0,5,0,1,32.248878,5,36553856,4,1.9257145e-09,1.3910715e-09,0,0,0,0,0,0,0,0,630,184.54539,426.57361,.43262264,0,0,,,6.6385414e-10
Iran,630,0,0,1978,9,81,729,.64034986,36553856,32.248878,5,0,0,162855,1,1,.48461121,.41004795,1.3770264e-09,1.3910715e-09,0,0,0,0,0,0,9,81,729,37.935875,162855,6,35392264,95.864166,104.23333,6,0,0,0,0,0,4,0,5,31.370781,5,37790432,3,1.3313606e-09,1.8687085e-09,0,0,0,0,0,0,0,0,630,0,505.1597,0,0,0,,,2.4443656e-09
Iran,630,1,0,1979,10,100,1000,.26349959,37790432,31.370781,5,0,0,162855,1,1,.64034986,.069432035,1.9323951e-09,1.8687085e-09,0,0,0,0,0,.26349959,10,100,1000,32.248878,162855,5,36553856,96.933334,95.864166,5,0,0,.26349959,0,0,3,0,4,25.343002,5,39124000,7,1.3910715e-09,1.7411549e-09,0,0,0,0,0,0,0,0,630,0,363.93201,0,0,0,,,-8.9251434e-10
Iran,630,1,1,1980,1,1,1,.55555791,39124000,25.343002,5,0,0,162855,1,1,.26349959,.30864459,1.9068787e-09,1.7411549e-09,0,0,0,0,0,.55555791,11,121,1331,31.370781,162855,5,37790432,98.853333,96.933334,5,0,0,.55555791,0,0,7,0,3,23.634817,6,40539888,5,1.8687085e-09,1.7762051e-09,0,0,0,0,0,0,0,0,630,0,24242.709,0,0,0,,,-4.8764448e-10
Iran,630,1,1,1981,1,1,1,.26187363,40539888,23.634817,6,0,0,162855,1,1,.55555791,.068577796,2.0150890e-09,1.7762051e-09,0,0,0,0,0,.26187363,12,144,1728,25.343002,162855,5,39124000,106.25417,98.853333,5,0,0,.26187363,0,0,5,0,7,27.038389,6,42023424,0,1.7411549e-09,1.7350905e-09,0,0,0,0,0,0,0,0,630,4640.4248,7022.2861,.66081399,0,0,,,-1.1611085e-09
Iran,630,1,1,1982,1,1,1,.28581443,42023424,27.038389,6,0,0,162855,1,1,.26187363,.081689894,1.6700595e-09,1.7350905e-09,0,0,0,0,0,.28581443,13,169,2197,23.634817,162855,6,40539888,117.98417,106.25417,6,0,0,.28581443,0,0,0,0,5,27.292292,6,43596616,2,1.7762051e-09,1.5004333e-09,0,0,0,0,0,0,0,0,630,5082.1426,5082.1426,1,0,0,,,-9.1316166e-10
Iran,630,1,1,1983,1,1,1,.47089785,43596616,27.292292,6,0,0,162855,1,1,.28581443,.22174479,9.1668245e-10,1.5004333e-09,0,0,0,0,0,0,14,196,2744,27.038389,162855,6,42023424,121.41333,117.98417,6,0,0,0,0,0,2,0,0,23.477594,5,45281472,0,1.7350905e-09,1.1367824e-09,0,0,0,0,0,0,0,0,630,37530.133,38675.305,.97039008,101.7533,.0026309632,,,5.1674903e-10
Iran,630,1,1,1984,1,1,1,.26108524,45281472,23.477594,5,0,0,162855,1,1,.47089785,.068165503,1.1769296e-09,1.1367824e-09,0,0,0,0,0,0,15,225,3375,27.292292,162855,6,43596616,127.43833,121.41333,6,0,0,0,0,0,0,0,2,22.045874,5,47100000,1,1.5004333e-09,1.0700280e-09,0,0,0,0,0,0,0,0,630,2959.657,3917.4709,.75550199,310,.079132684,,,-4.9436077e-10
Iran,630,1,1,1985,1,1,1,.28689232,47100000,22.045874,5,0,0,162855,1,1,.26108524,.082307205,1.0241573e-09,1.0700280e-09,0,0,0,0,0,0,16,256,4096,23.477594,162855,5,45281472,131.52834,127.43833,5,0,0,0,0,0,1,0,0,18.682653,5,48819464,5,1.1367824e-09,9.3948072e-10,0,0,0,0,0,0,0,0,630,2100.3262,3157.2534,.66523838,1486.8815,.47094145,,,-4.6925386e-10
Iran,630,1,1,1986,1,1,1,.31759346,48819465.52999998,18.682653,5,0,0,162855,1,1,.28689232,.1008656,1.0205767e-09,9.3948072e-10,0,0,0,0,0,.31759346,17,289,4913,22.045874,162855,5,47100000,113.74833,131.52834,5,0,0,0,0,0,5,0,1,18.285975,5,50423952,9,1.0700280e-09,9.0116520e-10,0,0,0,0,0,0,0,0,630,1075.1796,2848.1057,.37750691,1245.3783,.43726549,,,-5.1596172e-10
Iran,630,1,1,1987,1,1,1,.46080381,50423951.5,18.285975,5,0,0,162855,1,0,.31759346,.21234015,9.2097430e-10,9.0116520e-10,0,0,0,0,0,0,18,324,5832,18.682653,162855,5,48819464,103.40334,113.74833,5,0,0,0,0,0,9,0,5,16.081831,5,51898220,5,9.3948072e-10,9.7660768e-10,0,0,0,0,0,0,0,0,630,89.017502,2363.2507,.037667397,89.017502,.037667397,,,2.9797625e-10
Iran,630,1,1,1988,1,1,1,.38605163,51898221.46000002,16.081831,5,0,0,162855,0,1,.46080381,.14903586,7.1646405e-10,9.7660768e-10,0,0,0,0,0,0,19,361,6859,18.285975,162855,5,50423952,96.161667,103.40334,5,0,0,0,0,0,5,0,9,15.12965,6,53227960,3,9.0116520e-10,8.8692020e-10,0,0,0,0,0,0,0,0,630,0,1271.5173,0,462.50681,.36374399,,,5.9213717e-10
Iran,630,0,0,1989,1,1,1,.42060041,53227959.28999998,15.12965,6,0,0,162855,1,1,.38605163,.17690471,9.4804486e-10,8.8692020e-10,0,0,0,0,0,0,20,400,8000,16.081831,162855,5,51898220,98.638336,96.161667,5,0,0,0,0,0,3,0,5,15.442586,6,54400000,5,9.7660768e-10,1.0619778e-09,0,0,0,0,0,0,0,0,630,0,6315.7446,0,3213.4785,.50880438,,,6.3078959e-10
Iran,630,1,0,1990,2,4,8,.27787483,54400000,15.442586,6,0,0,162855,1,1,.42060041,.07721442,1.1772788e-09,1.0619778e-09,0,0,0,0,0,0,21,441,9261,15.12965,162855,6,53227960,95.665001,98.638336,6,0,0,0,0,0,5,0,3,16.781075,6,55281748,8,8.8692020e-10,1.4899126e-09,0,0,0,0,0,0,0,0,630,79.907898,7105.8916,.011245302,1920.9802,.27033627,,,1.6784701e-09
Iran,630,1,1,1991,1,1,1,.18816498,55281749.04999997,16.781075,6,0,0,162855,1,1,.27787483,.035406061,1.7565110e-09,1.4899126e-09,0,0,0,0,0,0,22,484,10648,15.442586,162855,6,54400000,93.373329,95.665001,6,0,0,0,0,0,8,0,5,16.777538,6,56177792,6,1.0619778e-09,1.8730528e-09,0,0,0,0,0,0,0,0,630,3626.5347,44475.094,.081540801,5810.9839,.13065703,,,8.4930712e-10
Iran,630,1,1,1992,1,1,1,.28501502,56177790.03999998,16.777538,6,0,0,162855,1,0,.18816498,.081233561,2.0415305e-09,1.8730528e-09,0,0,0,0,0,0,23,529,12167,16.781075,162855,6,55281748,91.464165,93.373329,6,0,0,0,0,0,6,0,8,19.253656,6,57088356,8,1.4899126e-09,2.0810058e-09,0,0,0,0,0,0,0,0,630,0,210.7222,0,46.240299,.21943724,,,3.6585338e-10
